,108d4b89-d1d5-4528-a040-c7e5696c8417_01,14213209-2217-4812-9a19-d9b2b6718467_01,158fd4c2-68dc-4ca4-8130-d5589c80d825_01,1791e250-70ac-439c-828b-15ba811935cc_01,1d2937e8-6104-4330-b7dc-7bcd79dac927_01,200f77a5-803c-4891-980b-5c3b08c91254_01,245e4254-dbc1-45bd-b5df-504d8c3822de_01,254f6921-82ac-4fe1-b1b4-ace94c420d05_01,276dd6d1-a5ad-4b64-8536-916584805091_01,2aa77a19-efde-478a-a113-c0af75708b31_01,2aad74b4-8d66-4563-8958-88d83f86556d_01,33ad8d6e-10f4-4965-9721-1a9984f9e87d_01,3428aa0a-127d-492a-bf4a-ee82563d3701_01,37c77a51-efce-46bd-ab8c-93e17c04c6ac_01,3af5b391-e72f-463d-a086-a86c6c30a51a_01,485b221f-f40f-46a0-a9cf-023f807e6146_01,4a31c620-5c6e-44ae-b7f0-0553c4b7eb33_01,4daeefc3-0e2e-4537-8e13-af9717b3ce29_01,4f0124a6-4a5b-4e42-b9ff-d7de51d2148c_01,4f4906dc-7ebd-47f1-a8f5-b35d3950e740_01,51f6692d-a05b-474b-ba99-637c8bc49b30_01,605e9e51-270c-48fb-b198-46b5512b29da_01,6385194a-d75b-4bd3-9e70-9aa36250d5b9_01,64d00705-5070-4338-9433-ba74424528b3_01,6717b82e-889d-45a4-9638-4d0e023399cc_01,6db758a1-dd0f-4abb-a0ca-80c4b135e8a5_01,6dfe9121-29a0-4593-984f-1644166e1d39_01,6e22b287-5b45-4f5f-a825-b200aa6943e6_01,75a43851-8fa0-4259-b843-88dc6fbce270_01,76b0106c-a4d2-4b29-bef4-fe03a25b5d21_01,76e4538f-3383-46b0-884d-978d031ee182_01,79823022-7feb-49de-8de7-607721b595d2_01,82c37e7c-0899-497e-9753-84da21f8e0fe_01,83059a0f-4de9-454c-8e51-9265ab5f3558_01,8481dc3d-109a-4f2d-a0ad-8f0fd2a61a53_01,8703c5c3-d519-4d78-a5f6-2ef53fca277a_01,89d0b316-65de-4f4c-988a-3c3861a68090_01,8b7c42cd-fc2a-4023-843e-a411821f94ff_01,8c113bc1-101b-405f-9eb1-8c9e8ebbe185_01,8c8d4495-1a1d-4942-b0f0-1445fd05dfce_01,8def73e4-83a5-4998-8f6e-f71f21c946ac_01,9205fbf2-f4ba-475c-8351-1aae5ff3b8bf_01,98315e03-ffe8-449c-8f92-7fd2c0f20b79_01,9f15bf13-11d2-400f-b6f9-c8be0a57c763_01,a1206473-cf9d-4bca-97c9-67f35817b806_01,ae10b73d-e7f4-4334-8452-167b60d71cb5_01,b0770eff-dff2-4e10-8fc9-c07a81efcc5e_01,cdde118f-4673-4e7e-b965-1f9fe007050d_01,ce2b2c41-7d28-4d8b-a037-af842a8fe20f_01,d9952e44-b573-4854-893e-b3bbc5287f2f_01,ddfdd05e-058c-4877-b389-724a6c101353_01,ebb834c6-374e-4077-a4ce-c74a850be358_01,ee6083aa-9453-44ff-8cc5-79b71fea289d_01,eec002c4-7602-4179-8eb3-2b0508d5ee1c_01,f2cc142b-9fc0-44d9-9ae3-558b4eace375_01,f98c183e-aaa1-40c4-83e7-c248cc3adb55_01,ffedc8be-1056-4205-b9d9-99b5bdb872db_01
MIMAT0027562,0.0,0.0,0.0,0.0,0.0,0.0,0.903741,0.0,0.0,0.0,0.0,0.0,0.199355,0.200293,0.0,0.0,0.368946,0.0,0.0,0.754588,0.0,0.167411,0.0,0.172978,0.206485,0.0,0.0,0.223789,0.0,0.0,0.0,0.0,0.0,0.228638,0.0,0.0,0.0,0.725664,0.0,0.0,0.0,0.0,0.0,0.394797,0.0,0.0,1.176509,0.0,0.0,0.0,0.0,0.369888,0.0,0.0,0.0,0.26136,0.0
MIMAT0027563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027564,0.0,0.0,0.0,0.0,0.0,0.0,0.903741,0.0,0.0,0.136398,0.0,0.0,0.199355,0.200293,0.0,0.0,0.0,0.0,0.0,0.377294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223789,0.0,0.0,0.0,0.24309,0.0,0.228638,0.0,0.0,0.0,0.0,0.55909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333,0.0,0.0
MIMAT0027565,0.218032,0.0,0.0,1.622171,0.649502,0.0,1.204987,0.302629,0.0,0.409193,0.0,0.178036,0.199355,1.802634,0.123617,0.0,0.245964,0.0,0.0,0.754588,0.26238,0.0,0.0,0.345955,0.619455,0.270552,0.418908,1.342731,0.0,0.0,0.13209,0.24309,0.0,0.228638,0.0,0.3688,0.188714,0.580531,0.838634,0.0,0.0,0.343637,0.0,0.0,0.303984,0.101806,0.0,0.140166,0.265496,0.951577,0.306457,1.109664,0.738164,0.683389,0.733321,1.045439,1.033593
MIMAT0027567,0.0,0.0,0.893873,0.0,0.324751,0.0,0.301247,0.0,0.309677,0.136398,0.160955,0.0,0.79742,0.400586,0.0,0.117954,0.122982,0.3412,1.10243,0.377294,0.26238,0.0,0.329637,0.0,0.0,0.541104,0.0,0.223789,0.381162,0.178601,0.13209,0.24309,0.0,1.143189,0.0,0.0,0.188714,0.0,0.0,0.707717,0.185361,0.0,0.0,0.394797,0.303984,0.509029,0.0,0.560664,0.0,0.317192,0.612914,1.109664,0.738164,0.341694,0.0,0.52272,0.0
MIMAT0027568,0.218032,0.0,0.536324,0.811085,0.0,0.171936,0.602494,0.907887,0.619355,1.227579,0.160955,0.178036,0.0,0.0,0.0,0.117954,0.245964,0.5118,0.0,0.377294,0.0,0.0,0.0,0.518933,0.0,0.811656,0.0,0.223789,0.0,0.714404,0.13209,0.48618,0.0,0.228638,0.211002,0.7376,0.188714,0.145133,0.55909,0.0,0.0,0.343637,0.261244,0.394797,0.455977,0.101806,0.0,0.140166,0.0,1.744558,0.306457,0.0,0.369082,0.683388,0.18333,0.26136,1.653751
MIMAT0027569,0.0,0.0,0.0,0.0,0.0,0.0,0.301247,0.0,0.0,0.0,0.0,0.0,0.0,0.400586,0.0,0.0,0.122982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52272,0.0
MIMAT0027571,0.218032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027572,0.0,0.0,0.0,0.405543,0.0,0.0,0.0,0.0,0.0,0.136398,0.0,0.0,0.0,0.200293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394797,0.0,0.0,0.0,0.0,0.265496,0.0,0.306457,0.0,0.0,0.0,0.18333,0.0,0.0
MIMAT0027573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167411,0.0,0.0,0.0,0.0,0.0,0.223789,0.0,0.178601,0.13209,0.24309,0.0,0.0,0.0,0.0,0.188714,0.0,0.279545,0.0,0.0,0.0,0.0,0.0,0.151992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369888,0.0,0.0,0.0,0.0,0.0
MIMAT0027576,0.0,0.0,0.0,1.216628,0.0,0.171936,0.0,0.0,0.0,0.0,0.0,0.0,0.199355,0.0,0.123617,0.0,0.122982,0.1706,0.0,0.0,0.26238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145133,0.0,0.0,0.0,0.343637,0.0,0.0,0.0,0.0,0.0,0.140166,0.0,0.0,0.306457,0.0,0.0,0.0,0.36666,0.26136,0.0
MIMAT0027577,1.090161,1.52406,2.324071,2.433257,0.0,0.859679,2.409972,1.815774,1.548387,1.636772,0.160955,0.178036,4.585165,1.402049,1.359783,0.943629,0.122982,2.047198,2.939815,0.754588,1.049519,1.506703,0.988911,1.5568,2.477818,2.705521,1.256725,1.118944,0.762325,1.607411,0.660449,0.486181,0.729989,0.914552,0.211002,0.5532,0.188714,0.725664,2.795446,1.061576,0.185361,0.0,1.828708,1.184391,2.127892,1.119864,3.529528,1.121326,1.858472,2.378943,1.225828,3.328992,2.214491,0.341694,2.933286,0.784079,2.067188
MIMAT0027579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200293,0.0,0.0,0.0,0.0,0.367477,0.0,0.0,0.167411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203612,0.0,0.0,0.0,0.158596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027580,0.0,0.0,0.0,0.0,0.649502,0.0,0.0,0.0,0.0,0.272795,0.0,0.0,0.0,0.0,0.0,0.117954,0.0,0.0,0.0,0.754588,0.0,0.167411,0.0,0.345955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48618,0.0,0.0,0.0,0.0,0.0,0.145133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027581,0.0,0.0,0.0,0.0,0.324751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151992,0.203612,0.0,0.0,0.0,0.158596,0.0,0.369888,0.0,0.0,0.18333,0.0,0.0
MIMAT0027583,0.218032,0.0,0.0,0.0,0.0,0.171936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26238,0.334823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13209,0.24309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369888,0.0,0.341694,0.0,0.0,0.0
MIMAT0027584,0.0,0.0,0.0,0.405543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101806,0.0,0.0,0.0,0.317192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333,0.0,0.0
MIMAT0027587,0.0,0.653169,0.178775,0.811086,0.324751,1.203551,0.602494,0.302629,0.0,1.091182,0.0,0.356072,0.0,0.200293,0.988933,0.235908,0.860874,0.341199,1.102431,0.754588,0.52476,1.17188,0.988911,0.864889,0.206485,1.082208,0.69818,0.0,0.762326,0.357202,0.79254,0.729271,2.189967,0.457276,0.633006,0.0,0.943572,0.145133,0.279545,0.353859,0.185361,0.343637,0.783732,0.789594,0.455977,0.305418,0.0,0.560663,0.530992,1.110174,0.612914,1.479552,0.738164,1.366777,2.566625,0.26136,0.206719
MIMAT0027588,0.0,0.0,0.0,0.0,0.0,1.20355,0.0,0.0,0.0,0.136398,0.0,0.0,0.39871,0.0,0.37085,0.0,0.0,0.1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139636,0.223789,0.0,0.357202,0.13209,0.0,0.0,0.457276,0.211002,0.1844,0.0,0.0,0.0,0.0,0.185361,0.0,0.261244,0.394797,0.0,0.101806,0.0,0.0,0.0,0.317192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027589,0.436064,0.217723,1.251422,0.405543,0.0,0.171936,3.614959,1.210517,0.929032,0.272795,0.321909,0.0,2.192905,2.002926,0.247234,0.0,0.245964,0.0,1.102431,0.0,1.049518,3.515641,0.659274,0.518933,0.41297,0.811656,0.139636,0.895154,0.190581,0.0,0.13209,0.24309,0.0,0.228638,0.633007,0.0,0.566143,0.145133,2.515901,1.415435,0.370722,0.687274,0.0,0.789594,0.455977,0.203612,0.0,0.0,0.265496,0.317192,0.0,2.959104,1.107246,0.0,0.916652,1.568158,3.307499
MIMAT0027590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279545,0.0,0.0,0.0,0.0,0.0,0.151992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369082,0.0,0.0,0.0,0.0
MIMAT0027591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158596,0.306457,0.369888,0.369082,0.0,0.0,0.0,0.206719
MIMAT0027592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309677,0.136398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158596,0.0,0.0,0.0,0.0,0.0,0.0,0.206719
MIMAT0027593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185361,0.0,0.0,0.0,0.0,0.0,0.0,0.140166,0.0,0.0,0.612914,0.0,0.0,0.0,0.0,0.0,0.206719
MIMAT0027594,0.0,0.0,0.0,0.0,0.0,0.0,0.301247,0.0,0.0,0.0,0.0,0.0,0.199355,0.0,0.123617,0.235908,0.122982,0.1706,0.0,0.0,0.78714,0.167411,0.0,0.172978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24333,0.0,0.0,0.3688,0.0,0.0,1.11818,0.0,0.0,0.0,0.0,0.0,0.0,0.101806,0.0,0.140166,0.0,0.158596,0.0,0.0,0.0,0.0,0.0,0.0,0.620157
MIMAT0027595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302629,0.0,0.0,0.0,0.178036,0.0,0.200293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167411,0.0,0.172978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130622,0.0,0.151992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26136,0.0
MIMAT0027596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55909,0.0,0.185361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027599,0.218032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26136,0.0
MIMAT0027600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24333,0.0,0.211002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265496,0.0,0.0,0.369888,0.0,0.0,0.0,0.26136,0.0
MIMAT0027601,0.0,0.0,0.0,0.0,0.0,0.0,0.301247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26136,0.0
MIMAT0027602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200293,0.0,0.0,0.0,0.0,0.0,0.377294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369888,0.0,0.341694,0.0,0.0,0.0
MIMAT0027603,0.0,0.0,0.178775,0.0,0.0,0.171936,0.0,0.0,0.0,0.272795,0.0,0.0,0.39871,0.200293,0.0,0.0,0.0,0.0,0.0,0.377294,0.26238,0.167411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261244,0.0,0.455977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341694,0.0,0.0,0.0
MIMAT0027604,0.218032,0.653169,0.0,0.0,0.0,0.343872,0.602493,0.302629,0.309677,0.272795,0.0,0.178036,0.0,0.400585,0.247234,0.0,0.0,0.0,0.367477,1.131882,0.26238,0.837057,0.0,0.345956,0.41297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24333,0.457276,0.422005,0.0,0.188714,0.0,0.279545,0.353859,0.0,0.687275,0.130622,0.0,0.151992,0.101806,1.176509,0.0,0.265496,0.317192,0.612914,0.369888,1.84541,0.0,0.0,0.52272,0.0
MIMAT0027605,0.0,0.0,0.0,0.405543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26136,0.0
MIMAT0027607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26238,0.0,0.0,0.0,0.619455,0.0,0.0,0.0,0.0,0.178601,0.13209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151992,0.0,0.0,0.0,0.0,0.158596,0.0,0.0,0.0,0.0,0.18333,0.0,0.206719
MIMAT0027608,0.436064,1.088614,0.0,1.216628,0.0,0.343872,0.301247,0.907887,0.309677,0.136398,0.160955,0.356072,0.996775,0.400586,0.123617,0.471815,0.737892,0.852999,0.367477,1.131882,0.0,1.171879,1.318548,0.0,0.206485,0.270552,0.69818,1.790309,0.762325,0.893005,0.13209,0.729271,1.216649,0.685914,0.844009,0.1844,1.132285,0.145133,2.795446,0.353859,1.668248,0.0,0.130622,0.789594,0.151992,0.407223,2.353018,0.140166,0.530992,0.634384,3.677482,1.109664,0.0,0.341694,1.466643,0.522719,0.620156
MIMAT0027609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178601,0.0,0.0,0.0,0.0,0.211002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027610,0.0,0.435446,0.0,0.0,0.324751,0.343872,0.0,0.302629,0.0,0.0,0.0,0.178036,0.0,0.200293,0.0,0.117954,0.0,0.0,0.0,0.0,0.524759,0.0,0.0,0.172978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559089,0.0,0.185361,0.0,0.0,0.0,0.151992,0.0,0.0,0.0,0.0,0.158596,0.0,0.0,0.369082,0.341694,0.18333,0.0,0.0
MIMAT0027611,0.0,0.0,0.178775,0.0,0.0,0.0,0.0,0.0,0.309677,0.136398,0.0,0.0,0.0,0.400585,0.123617,0.0,0.0,0.1706,0.0,0.377294,0.0,0.167411,0.0,0.172978,0.206485,0.270552,0.0,0.0,0.190581,0.0,0.0,0.0,0.0,0.457276,0.0,0.0,0.0,0.0,0.559089,0.0,0.0,0.0,0.0,0.0,0.303985,0.101806,0.0,0.0,0.265496,0.0,0.0,0.0,0.369082,0.0,0.18333,0.26136,0.0
MIMAT0027612,0.0,0.0,0.0,0.405543,0.324751,0.0,0.602493,0.0,0.0,0.0,0.0,0.356072,0.0,0.400585,0.0,0.0,0.122982,0.341199,0.0,0.377294,0.524759,0.0,0.329637,0.172978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634385,0.0,0.0,0.0,0.341694,0.0,0.0,0.206719
MIMAT0027613,0.0,0.217723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136398,0.160955,0.0,0.0,0.400585,0.0,0.0,0.0,0.0,0.0,0.0,0.26238,0.334823,0.0,0.0,0.0,0.0,0.0,0.223789,0.0,0.0,0.13209,0.0,0.0,0.0,0.0,0.0,0.188714,0.0,0.0,0.0,0.0,0.0,0.0,0.394797,0.0,0.0,0.0,0.280332,0.0,0.0,0.0,0.0,0.369082,0.0,0.0,0.0,0.0
MIMAT0027614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228638,0.0,0.0,0.0,0.0,0.279545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
