,02979422-5149-4750-ad5f-483e0bec6ac5_01,02ec7a3a-2812-4a65-93cd-07bf655cc91b_01,03f3dd32-e1d1-485b-a968-3f55798f4d46_01,03f3dd32-e1d1-485b-a968-3f55798f4d46_11,04e9a63a-d742-488c-8564-bf9d79aa2091_01,04e9a63a-d742-488c-8564-bf9d79aa2091_11,0697436f-e487-45db-b0bc-ad9246f70196_01,0697436f-e487-45db-b0bc-ad9246f70196_11,08a96dec-e658-493a-9308-83f7ace3b3b6_01,0b77657a-0297-4cee-b9f2-5de72e182016_01,0ec3caa1-7c51-417b-a89c-18e9fceb80c4_01,0f3c4f8f-0766-46b0-81b4-18ca4f6ea20a_01,11a33d4a-4839-468f-9d61-5630586ed978_01,151f07f5-1529-4fcd-912c-e55b2ff8abef_01,222a2e5b-9d55-4477-8a54-7776bd44f8a7_01,222a2e5b-9d55-4477-8a54-7776bd44f8a7_11,23656226-2d99-4548-959f-5c2eed803e33_01,2a05f855-83cc-4276-befd-5d6d4ec18f82_01,2ea84e23-6a0a-4c5d-9c70-d5355a85df35_01,2f1c4db6-88a7-4a5d-a5fe-94d85f569440_01,2fc175d1-9d95-44fd-a53e-820f6f404551_01,3129e869-bb2f-423a-bd20-d0daae33b11a_01,366219b9-fde3-4d2d-82d3-15fe6245aa98_01,366219b9-fde3-4d2d-82d3-15fe6245aa98_11,39034b58-1fe1-4cae-ad3e-3ee291f1b4d0_01,3ec3bcb3-492c-4942-be02-76a67f57e38f_01,3ec3bcb3-492c-4942-be02-76a67f57e38f_11,40f79cfe-a51f-497b-b06e-7a4f9004f092_01,452135f2-6de6-4593-a091-ddf6344ee431_01,452e96b0-dd23-4f5a-bc05-625763b0ee12_01,455fd7d4-5ff4-423f-83ce-4630aef89bb7_01,455fd7d4-5ff4-423f-83ce-4630aef89bb7_11,4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e_01,4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e_11,4e4faf51-2cbf-4910-a093-186660e4a19b_01,5f633c79-fcf8-47da-b349-ada3fb794819_01,6101ffe6-2ef6-4256-9d6b-a7c545836995_01,63643ba6-bed9-4c36-91dd-a18105fadc06_01,63643ba6-bed9-4c36-91dd-a18105fadc06_11,648fecca-4946-4880-8359-6801cbb4fc0d_01,648fecca-4946-4880-8359-6801cbb4fc0d_11,70e306ee-9584-49d6-81a1-a49d837ab6aa_01,739deed4-d1dc-458f-bd0f-1e24d2bfd305_01,83b3060c-2449-4581-88ef-817d126e4525_01,872092b3-d31e-44d7-bd03-e29f52f8ab5a_01,8ac7f218-bd7b-4dda-8879-2cec49748e42_01,8c9e1f60-1838-4aa4-a667-c1cef7dddbdf_01,8c9e1f60-1838-4aa4-a667-c1cef7dddbdf_11,955d428c-8fe8-456b-b86d-65ea6c2a1b18_01,955d428c-8fe8-456b-b86d-65ea6c2a1b18_11,9680b5ff-1882-434f-9981-e8ac33764b93_01,9aa02d46-294b-4e99-b9ee-56edcbfb5275_01,9aabcbd7-a26a-49b1-abf1-02c0dc3adcf2_01,9f8aa332-e625-46f7-b77b-1fcb3ca99ee2_01,9f8aa332-e625-46f7-b77b-1fcb3ca99ee2_11,a122d361-835e-4cf2-850f-af7864aa112c_01,a5af1391-89d3-4f41-930e-7e8272afec98_01,af1111af-9384-4e37-9b16-227d38007ebd_01,af1111af-9384-4e37-9b16-227d38007ebd_11,b08dfba8-6afb-4217-9259-72be6f1f3363_01,b08dfba8-6afb-4217-9259-72be6f1f3363_11,b4a0bf74-1381-4c17-b97d-206810d9e59a_01,b5f6a0e3-f9ac-475f-9a34-b8b8834f1779_01,baaf32ff-b31b-4c42-bbf6-8ff7ab569ab6_01,c689ae1d-4a6b-45db-b4d1-6b34c5c61522_01,cc316faf-dcb1-4dea-b8b0-a17d000ff40f_01,cc316faf-dcb1-4dea-b8b0-a17d000ff40f_11,d52c3cb6-921e-4f26-b49c-e6e4f11f9c06_01,d542c363-fd6c-447d-b71a-0e94fec125e4_01,d542c363-fd6c-447d-b71a-0e94fec125e4_11,dc04b82c-e1e8-4917-ba19-c2fea4a1b69a_01,dc04b82c-e1e8-4917-ba19-c2fea4a1b69a_11,dc8dbf62-b687-4362-8839-2fac69703f64_01,e0e38071-877f-4ebf-955f-483eb4865351_01,e0e38071-877f-4ebf-955f-483eb4865351_11,e1e15226-9f8e-4035-8f08-eb1fed57080e_01,e1e15226-9f8e-4035-8f08-eb1fed57080e_11,e562c60c-8e6e-481f-ad4f-28b067437ece_01,e8c2a8c6-5c2b-460b-b536-60bc537e6be3_01,e8c2a8c6-5c2b-460b-b536-60bc537e6be3_11,edcbbfd8-9fc9-4774-bfbd-d1a30dc2f46a_01,edcbbfd8-9fc9-4774-bfbd-d1a30dc2f46a_11,ee8c1919-17a9-4df1-8aa5-79546621b23c_01,f1c1502e-1bd6-425a-b651-454363809668_01,f1c1502e-1bd6-425a-b651-454363809668_11,f2b58595-dec0-4194-ab33-7c7dc6c058a6_01,f2b58595-dec0-4194-ab33-7c7dc6c058a6_11,f31ba8ec-a3dd-4dd8-8d15-f6c5975ebe44_01,f3ba1cf8-ac67-4da8-96f3-8680dc55f247_01,fb322d32-d753-41cc-a21e-e47bf063d5bb_01,fb322d32-d753-41cc-a21e-e47bf063d5bb_11
MIMAT0000072,5.452761,1.972475,1.191351,5.455165,0.725729,2.759325,1.857844,2.733159,3.952528,1.204293,5.877312,0.377048,8.223888,2.246325,0.903928,1.665119,2.561861,1.960762,6.028441,0.529425,1.766732,1.742414,3.42606,2.50202,5.67803,3.533382,2.584626,0.527713,1.501774,2.729281,2.963663,5.169639,2.192167,4.298882,1.819993,1.803992,1.34498,8.312029,9.830458,3.551581,3.051032,3.232516,0.921616,11.52274,0.901215,3.09915,3.491588,3.193892,19.204238,4.428001,0.637188,1.58102,3.402809,4.334945,2.808007,2.015218,1.341447,1.019564,2.40262,5.479842,0.985882,0.662661,8.525592,1.197996,2.123186,2.970356,2.211544,7.557853,2.911626,4.682027,1.604241,2.29279,1.08587,1.879501,3.580521,1.608202,5.828369,1.545789,4.55969,5.772977,0.594804,4.008402,2.214588,0.855932,2.749437,3.075879,1.315529,6.973532,0.546633,15.392005,4.259458
MIMAT0000073,7.766054,3.66317,3.744243,10.910332,3.773788,6.953499,4.458824,6.060483,6.775763,2.408586,4.088564,3.644794,13.569413,5.740607,4.180668,5.307565,5.283836,5.392098,7.393371,5.956033,3.854688,3.920432,7.163578,7.005654,5.137264,7.197628,5.473325,3.562063,6.221643,5.889505,11.113731,10.913684,4.255383,9.411066,3.379986,6.374103,9.03058,6.926691,12.336259,4.596165,9.054676,7.619503,3.571262,8.498022,3.154254,4.338809,6.401246,8.897267,28.241525,15.984005,1.699166,4.291341,4.794867,4.508343,10.416801,4.702177,3.048742,4.304826,8.367745,7.147619,6.703996,2.153647,6.73073,3.993321,3.963283,4.826831,10.207124,6.235228,4.076276,8.323605,4.634476,11.825967,3.529079,3.054189,5.646205,4.020504,11.126887,1.545789,4.55969,12.508118,8.327249,8.684871,4.831826,3.668282,8.935673,3.485995,6.33846,5.479204,2.459849,11.462131,7.376132
MIMAT0000074,36.84745,16.343378,19.912562,81.967373,14.36942,39.513538,27.867652,38.383063,33.173003,20.623514,22.742639,17.344189,48.932128,21.714466,18.75651,30.0762,24.497792,18.749794,59.146969,20.382866,21.361392,29.330644,33.014753,36.904784,21.76578,25.518865,36.184764,13.984401,22.312105,26.000008,53.531139,60.025268,18.439993,54.723606,10.139957,42.574199,38.043723,36.172721,79.414676,23.189734,42.616032,39.021092,34.330192,33.127878,14.194142,35.536912,24.441121,66.273227,147.609036,84.996029,11.044575,14.906764,24.129011,20.981137,70.200181,36.273941,20.731442,23.563254,47.058208,26.922698,31.35104,14.744202,32.083145,21.697045,29.724615,21.53509,48.994198,38.922939,19.022625,58.612063,17.468406,51.768772,20.088597,33.831026,32.362397,20.638591,86.895682,11.747991,25.94306,99.102782,42.974553,45.87393,28.58831,43.285735,56.461671,31.784071,42.45571,40.097808,14.895755,63.36921,57.242946
MIMAT0000075,111.203294,162.024866,102.796474,107.564692,70.685925,134.875818,77.100499,88.649426,161.77132,60.515712,100.936435,82.6991,137.955706,104.578859,108.471389,118.847818,120.727675,78.307961,125.573569,88.678694,86.088016,135.763129,145.918972,131.856408,157.497731,113.722527,84.228399,98.418523,89.892037,198.088466,263.02497,135.415855,68.472986,146.161987,64.21973,186.171924,155.44127,196.410187,165.961249,129.319324,178.731451,148.003078,65.665132,213.746832,113.553129,169.420159,170.31195,140.645246,352.077672,285.1201,62.019535,82.438927,169.985798,118.950909,214.676674,114.867479,120.486248,90.741184,200.660174,120.556505,107.263936,119.278938,148.861306,124.591617,202.127377,81.870478,168.927912,143.599188,106.177307,143.061985,92.333008,152.048143,58.365518,134.384352,111.82241,75.853521,118.156933,82.854243,120.438699,148.173092,189.891018,173.697404,143.948188,58.937073,114.003476,78.742469,130.356969,121.414172,72.42891,279.021011,117.39479
MIMAT0000076,10831.167787,70992.110652,8142.365629,45533.295673,12213.279317,18309.889001,12488.42331,40519.205195,12545.464659,10304.380483,46415.172252,10141.322458,391323.799105,24636.931664,30782.033519,43187.132135,18006.837285,47516.877883,34324.010973,12692.039012,12486.938235,31551.932297,45645.229715,17277.568001,56937.524906,41076.995518,18646.099939,50947.021022,33354.45116,18521.343562,95651.808291,56252.43583,25858.288252,18927.977346,9499.320105,20581.498621,14846.082399,74171.783175,247229.834931,42275.301415,31683.692574,37325.868371,18527.474408,38346.81518,10692.694369,27628.502093,53540.219026,18065.6705,280726.025583,98803.726778,37717.434756,17101.447307,62892.734472,44741.840981,43983.265007,31146.104262,65022.330204,11747.527902,46074.790408,34536.102865,91956.742657,17708.118141,18471.590375,97802.555301,66883.35439,40274.334785,14694.687039,160536.335414,48815.356302,116205.177592,35067.470827,20676.3753,30696.732246,40489.159036,46319.12849,29504.070763,25678.468499,6673.167222,38235.827778,24148.124984,18516.084231,18439.760852,9062.897305,22026.814165,35405.689369,19508.446059,86932.670627,33353.158083,16537.980079,54546.806186,17125.198947
MIMAT0000077,113577.393443,231459.565073,214096.459853,117286.779221,204609.041532,69093.614635,119342.472063,95807.927826,150844.97988,103655.284447,178788.323265,112683.427356,174117.576913,122069.233702,134492.545981,77799.321403,135138.462957,138781.680104,156806.013518,112170.475924,153345.563401,148541.272354,131585.119191,46245.94548,156015.899563,182388.947794,89702.181151,85965.94086,180306.692751,125347.624428,106076.117577,110011.812628,202947.226925,73056.129807,164911.847372,157756.892899,131173.794869,191940.77894,104630.376732,191082.56569,76751.575584,161221.992842,99309.870992,134246.981006,142515.485695,117989.362894,157028.587967,67716.977513,168237.397503,79444.827964,266204.408743,157126.562952,145398.64376,160588.234785,92526.643007,191658.068396,228325.097264,93741.531956,68756.929282,202112.502568,61957.5432,191455.12188,129574.063716,161551.932341,178013.778633,211167.356067,59485.761658,181435.685796,133875.607555,104549.700687,188397.840476,51789.286856,194984.800535,139707.803316,96440.218938,187933.125607,71916.773014,203801.958576,179637.935487,69623.553751,133352.119212,57822.306667,155827.837968,144190.406365,46085.389683,78866.526807,84627.265775,164644.591451,106090.998043,242187.61641,72691.16651
MIMAT0000078,930.935154,2335.412323,1312.697338,1986.100236,2639.037908,3230.286882,606.400084,2324.967885,1136.069444,1374.700187,1864.640915,623.259614,6512.085,2228.602894,1309.679035,3186.828252,1241.221425,1203.540648,2013.840618,1152.028904,1003.182365,1322.492611,1175.138276,2530.291946,1697.595704,1959.063555,1389.160446,1164.795087,1540.607921,1163.392675,1539.436983,2149.277958,6889.207742,2589.669741,2220.390677,1062.671266,1181.853221,1753.530456,3492.125419,2521.204508,3439.202519,2105.06094,675.774844,1356.082486,784.282626,1424.575591,1240.09601,2103.176806,9654.082745,3089.557088,2143.709459,1688.75578,2951.318479,2100.367863,3491.349254,1039.181229,2222.898096,1678.315372,2220.600594,1752.596136,3268.395271,1317.038282,1016.788908,2018.490677,1744.268668,1364.879273,2764.259483,2603.302139,1019.263319,1907.839982,1992.646156,3043.376317,1314.852914,1437.113763,1711.21339,2705.79958,1639.626127,1777.656314,1674.663942,1926.250209,1975.937225,2243.591458,1681.677207,1233.765708,3813.666668,1437.255074,2375.008299,1481.875541,1011.954871,1881.426878,2229.566034
MIMAT0000079,10.905523,4.085842,11.573115,31.891741,11.901943,26.379148,9.660784,25.31143,7.905056,9.634343,7.410522,6.91254,3.083957,12.729171,1.12991,29.243642,6.884999,5.637193,6.938395,4.897181,13.330796,7.986066,13.081317,19.640852,7.435512,9.814949,23.109597,9.36691,12.228747,2.872927,14.077394,22.976176,9.413423,22.65627,8.059968,10.342885,6.7249,13.083749,21.202947,6.68533,26.77035,12.237382,3.686464,4.03296,9.237458,7.85118,5.043405,31.482636,6.777967,14.580004,8.495828,4.5172,5.413559,5.028538,25.000322,10.971747,12.560815,14.500464,19.386657,5.479842,11.23905,3.810298,2.467935,10.781968,3.114009,6.683304,15.480805,13.982028,6.793791,20.288788,3.743229,15.566833,5.700821,10.572196,14.184368,10.185279,59.343394,8.347256,5.974766,34.878407,7.881149,20.264699,8.657024,6.23608,21.799114,7.792226,14.710007,6.350894,11.752614,4.093618,39.374004
MIMAT0000080,492.400913,984.265833,502.409253,1548.567904,899.902927,1056.711195,445.882413,1204.13491,544.884203,454.018378,1211.237213,425.309648,1483.383636,945.951953,297.39239,1519.940782,920.668626,475.852593,1031.887155,368.876903,712.4747,835.632957,843.744924,1040.839962,900.643675,944.459701,865.697666,687.742304,713.129187,331.679668,730.357364,1518.869042,1143.408608,1059.7325,711.617018,773.431291,427.511527,1118.275866,1830.392613,737.057469,1298.165099,706.99754,221.187812,527.021331,546.812393,700.407725,702.585284,1147.291051,1458.015778,1381.968483,701.967677,491.47152,891.536063,559.20799,1746.942765,732.196207,1192.911414,518.618145,1460.378566,708.329027,819.859284,390.472861,268.33176,1008.712894,465.827171,645.310166,697.827089,1369.671739,553.597215,1294.841038,550.076575,732.003197,498.414363,697.52996,792.809874,1159.245485,1304.494922,615.841984,799.203533,1490.149856,413.983239,1280.461629,412.919899,298.842753,1375.504467,510.185568,961.053768,526.003552,582.711082,729.155259,1336.950063
MIMAT0000081,3670.204407,3000.841404,1396.7726,2018.271729,2741.801016,2622.683463,3776.809841,2466.973335,2664.56844,2556.412461,2915.401979,1567.261015,7056.30073,2673.125432,2563.879478,2029.154766,1906.504582,3721.895224,2903.433811,3466.675206,2330.640299,3130.683264,3258.805128,2351.897982,3933.522708,1702.173658,2103.12536,3465.097178,2724.651245,3554.244349,7599.384077,2758.433908,2185.203825,2163.150936,2379.510006,2368.039524,2167.531488,5650.641072,5144.027765,4675.133776,2725.753026,5367.593698,1234.734874,7705.400405,3333.370134,3101.008711,4886.284767,2075.914669,6471.451209,2369.952834,1292.002837,2753.686034,3684.314564,3816.832941,2256.550765,4207.553219,2003.022888,2735.036656,2190.443573,4657.388424,2390.763313,2138.240645,4381.368532,2283.514081,3730.297535,3009.157796,2994.260022,5323.184145,5157.266642,2870.77722,2642.185703,2535.704463,2317.246712,3340.578814,2246.501212,2855.630384,3107.845225,3106.724918,3949.79184,2739.75898,3432.908397,3668.355541,2949.226555,1627.983811,3321.517295,2645.664849,1956.90925,3666.334426,2014.753632,5425.517685,2132.014079
MIMAT0000082,2137.482628,2910.107476,1111.869796,3359.263558,1104.99371,1659.458204,1485.717359,2225.979983,1943.93791,1350.162725,2730.649971,1708.90522,1323.634628,1821.519086,2056.549748,2063.185623,1653.680968,1640.545634,1846.864165,1598.069502,1516.337612,2042.400198,1979.016325,1592.284978,2451.421745,3611.900745,1597.450891,1751.876084,1073.126418,1722.177394,1106.557159,2547.053056,1069.906533,1899.292532,1555.053469,2861.731863,2149.470327,1414.738268,2088.68306,1911.16829,2104.818707,957.286679,1579.649618,1060.092102,1179.916149,1655.152297,1702.537566,2088.005831,770.805342,2545.992894,685.188423,1668.202514,1831.948852,1478.910058,2970.599808,2518.575835,1649.612826,1829.32411,2348.933628,1355.665037,1011.711877,1668.57982,2164.714868,1928.907179,2263.458603,1256.08993,1271.297382,1842.604328,1345.171353,2502.631041,1552.549245,1277.083723,916.338606,1833.453624,1632.99279,1754.816232,3162.155027,1530.639379,1593.847377,3651.648907,2557.952449,1985.494931,2119.762877,967.203841,2880.134327,1038.211224,1754.556969,1187.741926,1276.935352,1486.310861,2146.246898
MIMAT0000083,294.118667,367.585108,240.312285,737.706361,147.032528,382.773599,183.926495,533.441393,182.52209,150.536598,264.99008,138.125091,262.753193,222.635657,163.498022,350.091119,208.471399,202.448747,254.44572,148.768437,290.22583,203.572095,280.002467,336.271371,194.810497,207.815159,508.715208,192.879196,195.874532,155.712762,168.928713,703.501885,206.70847,428.842524,144.039396,234.398629,201.747013,178.246862,561.107086,235.448912,405.492055,187.716854,192.73292,185.660151,113.102521,166.527619,198.438637,419.198113,220.283893,509.86818,285.459775,164.200274,183.287689,207.037004,625.642106,225.032779,245.606582,162.903645,449.952685,128.418885,255.737733,187.367335,235.351183,201.13027,191.511444,181.563103,319.312884,358.620081,180.326722,789.181947,266.125836,306.751093,117.816903,139.552979,409.969599,179.850571,1063.677315,80.380982,273.109687,1191.398263,205.35591,561.176225,199.312872,202.12237,575.712643,158.100109,354.953655,285.043117,139.118172,240.868489,502.200372
MIMAT0000084,320.22583,757.571915,277.414322,1048.510977,450.677192,803.184393,168.877964,857.023684,305.897425,265.847628,642.160151,192.168572,1516.690378,633.962521,320.894527,758.877657,369.868612,335.045324,594.313313,258.359422,254.569973,433.71601,363.473725,592.227929,533.194033,578.034985,508.563171,343.673259,366.218872,257.270808,409.72622,988.98091,1344.959041,647.272203,385.578381,336.384283,252.471978,390.511479,1391.877113,730.163221,907.140843,421.612512,129.256627,298.583005,180.243062,303.923234,351.874576,670.60291,1955.066606,941.652331,415.021133,448.332248,716.755401,554.179452,1147.025623,336.989387,540.968618,271.657121,740.172582,469.360303,618.542227,308.302923,298.283508,533.907023,490.597679,342.148056,494.535189,938.118386,247.876453,1100.450149,515.674508,603.727665,250.29305,322.569429,480.340602,661.775054,1104.210971,226.303378,748.889716,1633.031056,356.733399,737.545897,354.132672,225.843931,1005.410501,251.40173,615.189218,342.325702,220.839846,535.936482,660.319731
MIMAT0000085,45.770152,108.06354,44.590523,71.616544,68.944177,72.515067,58.33628,74.032966,61.405344,35.526637,73.849694,38.961583,118.423974,51.166268,56.947479,65.459964,40.989769,66.420835,104.189663,52.280723,27.304035,54.740856,63.537824,69.305931,77.734929,63.600861,63.247318,52.507469,31.108223,51.569079,56.124342,78.693412,45.648658,80.400712,44.979812,64.943696,80.506666,56.952796,114.688669,53.482629,77.752115,24.243874,37.555848,42.490103,42.807727,41.528599,33.946003,64.676284,86.607343,115.560041,35.682472,48.108195,55.218316,41.788876,105.979626,81.728323,70.486895,50.864908,102.56701,71.237935,52.843262,55.332174,34.438902,61.630256,48.833296,48.825251,55.118474,72.177485,44.062611,95.027841,45.275259,60.698584,65.016471,56.61998,70.646424,47.709988,63.31728,35.553127,57.86089,68.55411,52.342709,65.693249,36.238703,41.207039,107.620854,22.556436,73.789221,39.101589,39.220937,47.81346,79.371344
MIMAT0000086,14183.955363,16048.3516,8356.978791,15958.739918,9852.050154,8543.974703,14259.505419,9186.742513,14214.137236,13327.155314,33181.511309,11759.484884,4898.558354,13987.110095,12296.248921,11925.368981,16956.634586,12426.333533,4275.07482,13824.876254,12997.041851,13576.02263,20026.249843,6239.535306,22676.698934,9714.966068,5797.772176,12813.537534,15661.381197,9978.401312,9982.723706,9354.607742,9641.151259,6919.457194,17293.827366,26303.038101,16975.185886,15976.798966,7349.712546,18028.868509,12905.965702,19606.367224,1362.724278,10144.044334,12677.395784,13635.636748,14903.847458,6062.46018,19438.829612,8207.138887,5299.909054,16775.757081,16469.75227,14566.284354,13111.762852,20530.826579,14294.205468,10163.805397,9239.812767,19505.613504,4923.099249,13159.448936,4341.43287,13300.421271,11013.677288,14069.469604,4991.283967,14572.67243,19030.97194,10257.804637,18009.749508,6015.796833,12876.382928,17032.746552,5276.58557,16839.481356,13165.755368,14960.137216,16853.556295,14939.985085,11366.100067,11234.436269,24236.042815,1656.840967,7186.932313,9309.041011,5536.344181,2178.481572,15437.743933,11171.81128,7081.814818
MIMAT0000087,111023.022383,61309.363797,138003.92397,163670.801122,47334.748794,179961.426839,76439.666065,162258.397629,87381.215953,117625.983708,104207.030592,140101.571596,31585.277597,144611.093948,91296.978842,151170.989227,83913.741514,87521.828804,121777.243633,121071.434522,89640.752785,94079.783707,94697.986666,195550.309103,75675.699058,119395.566736,204628.943495,92899.433418,104051.427682,137388.357965,82313.663947,171871.728582,69200.528233,169024.022502,119189.999404,84740.095929,171624.455424,66255.036469,91181.925526,100517.047488,172957.616726,107661.502874,106395.138664,101709.499338,99342.99151,99894.463639,96888.295918,177930.605441,55563.505025,165506.278254,104091.71755,115212.80536,116848.91804,52091.307825,148120.83634,156642.072035,106295.455211,138619.447116,184346.468375,53725.553358,143371.463297,148332.637811,72141.195455,76351.632684,85150.12063,68786.425165,184946.294363,75890.470851,101519.480719,152488.472233,87439.359669,178405.44699,56029.673577,118707.664237,185193.473428,111545.414955,193932.350123,47984.044997,76567.251806,209366.175163,82307.272514,173613.449346,116770.970376,101837.393837,99351.230861,120137.627076,160832.51462,92951.826338,88967.710368,70597.391517,164115.009492
MIMAT0000088,55054.387993,24791.917806,53801.869675,46612.019887,21654.131891,71577.669592,36017.824149,60087.556159,35799.880129,62658.750252,45944.731806,54919.113255,13115.249554,57548.571766,39262.010381,51853.136154,27779.214377,38612.809418,34002.2287,49002.920575,34912.866404,38338.636801,32007.334261,65452.820431,26612.925465,40743.941628,68313.793057,42283.948255,44016.419129,51967.410635,30869.684653,40621.741146,30365.255025,62645.283331,55880.265307,31698.055112,76510.729674,21835.856486,29597.772381,48922.189255,61405.177598,48434.873216,34353.577472,40682.330589,42211.798668,33645.190392,40304.575182,69310.500672,33412.73595,39303.481835,37026.299255,65314.442395,42002.887436,20315.80946,41577.889862,59170.634404,29873.638219,67464.313005,41827.372933,19222.329545,55344.051048,53862.061528,31165.971046,24187.545529,36854.841409,39142.257287,71924.674143,37311.226115,50126.364579,41294.2792,34221.857321,67578.038408,22429.053328,33777.459516,56421.016335,46120.280099,67909.769435,28035.958746,43828.994659,59696.197051,29163.512966,56652.966841,56487.885698,32847.269586,28473.178248,55028.065345,45797.871356,28586.74899,36307.382828,29643.689845,62138.309762
MIMAT0000089,15.366873,0.140891,0.0,6.853927,0.0,19.425649,4.830391,5.347485,0.0,0.150537,2.555352,0.0,4.523138,4.492648,23.728116,22.166888,0.160116,5.882289,0.113744,0.0,13.330793,0.871207,0.93438,17.389034,5.002074,0.130866,3.648884,0.263856,19.523091,16.806633,0.555687,6.749252,23.340133,4.879812,11.699951,0.240532,0.0,0.307853,6.746393,1.044584,7.381528,22.165827,0.0,4.465061,0.0,3.71898,6.401246,9.239469,35.019492,9.612003,0.637187,0.45172,8.197677,0.0,17.844433,0.223913,0.365849,33.645606,22.36922,2.38254,8.084229,0.165665,94.118039,0.133111,26.752154,3.712946,7.315106,4.156819,0.388216,3.468169,14.081675,8.929812,0.135734,0.469875,3.305096,0.536068,3.973888,0.0,0.0,6.975681,24.089541,15.588229,10.468958,0.122276,9.721226,0.0,8.012769,0.0,0.136658,10.807152,12.051146
MIMAT0000090,17.019226,9.5806,6.977907,50.495259,7.257281,11.478793,7.617158,26.380929,21.597743,8.430049,12.52123,15.081903,21.793301,13.977128,8.926292,6.348264,13.769999,14.460623,43.677763,16.9416,12.367122,14.084517,19.310515,9.882975,14.465455,16.358247,18.092383,18.469963,22.526642,6.03315,14.447851,28.145819,25.016495,25.212362,3.379986,13.590069,14.602641,22.165411,34.502977,17.131156,16.436206,11.313807,13.709036,11.810808,3.830165,21.900655,15.130217,19.391479,19.957344,22.464007,8.920619,11.293003,10.672447,14.39202,12.953066,14.554359,16.951001,15.746597,10.687516,19.060317,8.478584,3.975965,11.44224,16.638839,9.483568,12.995315,5.784038,34.577173,13.975805,39.537129,13.190429,11.946639,7.601091,11.27701,19.692862,12.865615,46.0971,3.091576,9.591073,70.237895,9.219454,8.016803,9.86498,22.987902,12.37247,9.637751,17.939035,9.962188,7.106232,19.158135,23.582847
MIMAT0000091,76.5039,3.804062,12.764463,83.925639,18.143204,28.476237,20.807846,36.838234,27.950019,80.236006,35.519404,7.792317,35.157119,61.149931,14.801824,17.587813,8.16593,6.740122,3.867302,21.044645,32.764842,37.607113,34.104861,16.763528,29.471678,18.19037,27.214591,9.498838,63.289143,14.939231,41.120805,49.111583,31.077193,37.411892,16.899929,27.180138,54.759903,12.929823,27.756586,40.738721,31.100846,78.965761,4.377676,24.629856,16.447179,30.991492,25.217032,45.170736,64.390677,18.252006,5.097496,39.977233,19.952837,9.190085,29.257623,25.302193,13.658361,52.790749,10.190422,18.345555,8.675759,12.093558,5.272406,17.038171,10.191297,22.277681,12.929025,25.507749,15.91689,36.589187,5.525721,17.37693,31.354499,59.67417,23.686521,79.605991,113.123342,8.038098,37.892593,75.04871,30.929781,16.701673,64.625689,8.803878,15.318296,66.644017,8.012769,6.849004,31.021439,33.567669,73.553551
MIMAT0000092,6682.276987,4871.876367,4969.630792,4347.2082,3976.700062,6557.15015,6028.887605,5108.512367,7045.23979,4318.142235,3866.248749,4779.957562,6806.294563,4800.64375,5107.194588,4686.059124,6653.151784,4591.493476,4427.378271,6650.505085,4298.618769,3605.346015,7344.692072,5248.860832,4980.443241,4393.039711,5097.946683,4944.673221,6155.995505,8461.494704,10349.662062,5323.580707,3854.732559,6443.326969,5540.836729,6252.754844,7652.360304,6143.359731,7542.659365,5232.105209,6824.273815,8328.809734,4423.065006,10867.67242,5684.190273,6600.568016,7645.027992,6342.952196,15447.360814,5926.718083,2658.981342,3790.383779,4707.477486,6254.979769,5580.053655,6006.248071,4505.307617,5249.167813,4446.42067,5667.346963,5631.553895,3660.372438,8347.787575,4243.169825,9024.675963,4278.614334,8066.520512,6038.534844,6221.174897,5492.366469,3948.038261,6253.160881,3029.306008,7788.18395,5522.264362,4141.387743,7366.528371,9902.627718,6165.958237,7569.576405,7540.32396,8535.445852,6869.650384,3581.099732,5811.035062,5579.436903,5131.041648,6277.299507,4533.229838,11193.753074,6057.571235
MIMAT0000093,1641.942247,2254.963454,775.398561,1285.880658,1899.085469,1671.819982,1573.593357,1279.475042,1813.645653,1270.378327,1671.711785,1226.535702,5093.464475,1949.559549,1444.025372,1723.70963,1490.842708,1834.783687,1966.295553,1516.670402,1719.351142,2368.66732,2234.569187,1606.171182,2383.150199,1644.723498,1141.188386,1780.768386,1522.801142,1951.868091,6719.176578,1789.557152,2003.124998,1320.686255,1528.533581,1637.18243,1545.574267,4771.105162,3018.528677,2374.336198,1615.275632,3655.514407,863.208472,3248.692567,2812.242378,2235.106419,2452.259307,1192.689918,4569.478671,1913.976674,847.671102,1792.651416,2792.933168,2127.938118,1627.285426,2225.249527,1364.738458,1371.31337,2136.6746,2868.339433,1637.15528,1330.622829,1873.162089,1994.663859,2429.067164,2349.552784,1594.182753,3394.798196,2679.084428,2108.473586,1504.600251,1499.604976,1458.459229,1972.771663,1307.027707,2042.14829,1510.607236,2197.183203,1866.957065,1660.452697,1450.279633,1939.398313,1561.284178,1102.318915,1202.78086,1409.367114,1469.32635,1689.960753,1212.97926,4510.675911,1302.666627
